dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,CSR_DIRECT,1.361669,0.0,1.374106,1.374106,1.590917,2.952023,1.361669,1.374106,1.168358,2.148323,1.0,1.0,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,RODE_ENHANCED,1.768253,2.308508,1.810781,4.119289,1.590917,2.952023,1.361669,1.374106,0.899711,0.716634,0.770064,0.333578,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,1.826314,1.26625,1.857434,3.123683,1.590917,2.952023,1.361669,1.374106,0.871108,0.945045,0.745583,0.439899,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,TC_DIRECT,1.585659,57.255386,1.670144,58.925529,1.590917,2.952023,1.361669,1.374106,1.003316,0.050098,0.85874,0.023319,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,COMMUNITY_TC,1.593318,154.73228,1.682842,156.415121,1.590917,2.952023,1.361669,1.374106,0.998493,0.018873,0.854612,0.008785,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,SEGMENT_HYBRID,2.0145,4.966733,2.068003,7.034736,1.590917,2.952023,1.361669,1.374106,0.789733,0.419635,0.675934,0.195331,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,CUSPARSE,1.590917,1.353559,1.598464,2.952023,1.590917,2.952023,1.361669,1.374106,1.0,1.0,0.855902,0.465479,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,CSR_DIRECT,2.883344,0.0,2.89536,2.89536,3.173422,4.742507,2.883344,2.89536,1.100605,1.637968,1.0,1.0,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,RODE_ENHANCED,3.732193,2.286834,3.773574,6.060408,3.173422,4.742507,2.883344,2.89536,0.850283,0.782539,0.77256,0.47775,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,3.792532,1.275776,3.825562,5.101338,3.173422,4.742507,2.883344,2.89536,0.836755,0.92966,0.760269,0.567569,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,TC_DIRECT,3.326054,56.509764,3.411661,59.921425,3.173422,4.742507,2.883344,2.89536,0.95411,0.079145,0.866896,0.048319,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,COMMUNITY_TC,3.337032,159.590156,3.425587,163.015744,3.173422,4.742507,2.883344,2.89536,0.950971,0.029092,0.864044,0.017761,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,SEGMENT_HYBRID,4.217743,4.998999,4.282643,9.281642,3.173422,4.742507,2.883344,2.89536,0.752398,0.510956,0.683622,0.311945,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,CUSPARSE,3.173422,1.558232,3.184275,4.742507,3.173422,4.742507,2.883344,2.89536,1.0,1.0,0.908591,0.610513,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,CSR_DIRECT,0.221143,0.0,0.230502,0.230502,0.297508,1.571244,0.221143,0.230502,1.345319,6.816606,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,RODE_ENHANCED,0.290463,2.352779,0.334346,2.687125,0.297508,1.571244,0.221143,0.230502,1.024255,0.584731,0.761347,0.08578,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,0.35497,1.259564,0.385536,1.6451,0.297508,1.571244,0.221143,0.230502,0.838122,0.955105,0.622991,0.140114,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,TC_DIRECT,0.25025,60.812999,0.331674,61.144673,0.297508,1.571244,0.221143,0.230502,1.188841,0.025697,0.883688,0.00377,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,COMMUNITY_TC,0.302495,148.817493,0.401818,149.21931,0.297508,1.571244,0.221143,0.230502,0.983514,0.01053,0.731064,0.001545,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,SEGMENT_HYBRID,0.463642,4.919093,0.516054,5.435147,0.297508,1.571244,0.221143,0.230502,0.641676,0.289089,0.47697,0.04241,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,CUSPARSE,0.297508,1.268242,0.303002,1.571244,0.297508,1.571244,0.221143,0.230502,1.0,1.0,0.743318,0.146701,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,CSR_DIRECT,0.518103,0.0,0.528384,0.528384,0.69675,1.982778,0.518103,0.528384,1.34481,3.752532,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,RODE_ENHANCED,0.593608,2.288137,0.631146,2.919283,0.69675,1.982778,0.518103,0.528384,1.173755,0.6792,0.872804,0.180998,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,0.704691,1.260597,0.733798,1.994395,0.69675,1.982778,0.518103,0.528384,0.988731,0.994175,0.73522,0.264934,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,TC_DIRECT,0.498683,63.988813,0.592179,64.580992,0.69675,1.982778,0.518103,0.528384,1.397181,0.030702,1.038943,0.008182,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,COMMUNITY_TC,0.629606,167.371015,0.718746,168.08976,0.69675,1.982778,0.518103,0.528384,1.106644,0.011796,0.8229,0.003143,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,SEGMENT_HYBRID,0.694958,4.960179,0.751219,5.711398,0.69675,1.982778,0.518103,0.528384,1.002579,0.347162,0.745517,0.092514,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,CUSPARSE,0.69675,1.280224,0.702554,1.982778,0.69675,1.982778,0.518103,0.528384,1.0,1.0,0.743599,0.266487,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,CSR_DIRECT,1.263314,0.0,1.275802,1.275802,1.382344,2.717747,1.263314,1.275802,1.09422,2.130227,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,RODE_ENHANCED,1.323141,2.315677,1.364893,3.680569,1.382344,2.717747,1.263314,1.275802,1.044744,0.738404,0.954784,0.346632,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,1.449119,1.271367,1.480909,2.752275,1.382344,2.717747,1.263314,1.275802,0.95392,0.987455,0.871781,0.463544,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,TC_DIRECT,1.141315,60.377391,1.226138,61.603529,1.382344,2.717747,1.263314,1.275802,1.211186,0.044117,1.106894,0.02071,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,COMMUNITY_TC,1.391795,146.215553,1.481728,147.697281,1.382344,2.717747,1.263314,1.275802,0.993209,0.018401,0.907687,0.008638,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,SEGMENT_HYBRID,1.501189,4.964538,1.557466,6.522004,1.382344,2.717747,1.263314,1.275802,0.920833,0.416704,0.841542,0.195615,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,CUSPARSE,1.382344,1.328506,1.389242,2.717747,1.382344,2.717747,1.263314,1.275802,1.0,1.0,0.913893,0.469434,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,CSR_DIRECT,2.780508,0.0,2.793165,2.793165,2.754985,4.254117,2.780508,2.793165,0.990821,1.523045,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,RODE_ENHANCED,3.004734,2.319492,3.044874,5.364366,2.754985,4.254117,2.780508,2.793165,0.916882,0.793033,0.925376,0.520689,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,3.243812,1.268241,3.277107,4.545348,2.754985,4.254117,2.780508,2.793165,0.849305,0.935928,0.857173,0.614511,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,TC_DIRECT,2.639242,58.966299,2.724454,61.690754,2.754985,4.254117,2.780508,2.793165,1.043855,0.068959,1.053525,0.045277,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,COMMUNITY_TC,3.059031,159.286005,3.16457,162.450574,2.754985,4.254117,2.780508,2.793165,0.900607,0.026187,0.908951,0.017194,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,SEGMENT_HYBRID,3.541483,5.021847,3.602352,8.624199,2.754985,4.254117,2.780508,2.793165,0.777918,0.493277,0.785125,0.323875,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,CUSPARSE,2.754985,1.491774,2.762342,4.254117,2.754985,4.254117,2.780508,2.793165,1.0,1.0,1.009264,0.656579,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,CSR_DIRECT,0.220529,0.0,0.229376,0.229376,0.294405,1.598533,0.220529,0.229376,1.334997,6.969049,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,RODE_ENHANCED,0.288456,2.260363,0.322045,2.582408,0.294405,1.598533,0.220529,0.229376,1.020625,0.619009,0.764515,0.088823,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,0.355389,1.263399,0.383283,1.646682,0.294405,1.598533,0.220529,0.229376,0.828401,0.97076,0.620527,0.139296,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,TC_DIRECT,0.248192,53.587798,0.328294,53.916092,0.294405,1.598533,0.220529,0.229376,1.186199,0.029649,0.88854,0.004254,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,COMMUNITY_TC,0.251704,161.015557,0.341094,161.356651,0.294405,1.598533,0.220529,0.229376,1.169647,0.009907,0.876142,0.001422,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,SEGMENT_HYBRID,0.461599,4.978373,0.523133,5.501506,0.294405,1.598533,0.220529,0.229376,0.637794,0.290563,0.47775,0.041693,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,CUSPARSE,0.294405,1.297681,0.300851,1.598533,0.294405,1.598533,0.220529,0.229376,1.0,1.0,0.749065,0.143492,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,CSR_DIRECT,0.508943,0.0,0.516301,0.516301,0.689065,1.968427,0.508943,0.516301,1.353913,3.812558,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,RODE_ENHANCED,0.56747,2.26715,0.60353,2.870679,0.689065,1.968427,0.508943,0.516301,1.214275,0.685701,0.896864,0.179853,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,0.695598,1.274943,0.728883,2.003827,0.689065,1.968427,0.508943,0.516301,0.990608,0.982334,0.731663,0.257657,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,TC_DIRECT,0.469335,66.300325,0.562176,66.862501,0.689065,1.968427,0.508943,0.516301,1.468173,0.02944,1.084392,0.007722,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,COMMUNITY_TC,0.488238,164.622718,0.578867,165.201585,0.689065,1.968427,0.508943,0.516301,1.41133,0.011915,1.042408,0.003125,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,SEGMENT_HYBRID,0.68994,4.942741,0.74177,5.684511,0.689065,1.968427,0.508943,0.516301,0.998731,0.346279,0.737663,0.090826,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,CUSPARSE,0.689065,1.272516,0.69591,1.968427,0.689065,1.968427,0.508943,0.516301,1.0,1.0,0.7386,0.262291,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,CSR_DIRECT,1.253304,0.0,1.267405,1.267405,1.367327,2.730271,1.253304,1.267405,1.090977,2.154222,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,RODE_ENHANCED,1.18185,2.289754,1.221683,3.511437,1.367327,2.730271,1.253304,1.267405,1.156938,0.777537,1.06046,0.360936,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,1.41609,1.262495,1.44425,2.706745,1.367327,2.730271,1.253304,1.267405,0.965565,1.008692,0.885046,0.468239,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,TC_DIRECT,1.071621,59.417225,1.159885,60.57711,1.367327,2.730271,1.253304,1.267405,1.275942,0.045071,1.169541,0.020922,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,COMMUNITY_TC,1.098378,177.146671,1.180467,178.327138,1.367327,2.730271,1.253304,1.267405,1.24486,0.01531,1.14105,0.007107,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,SEGMENT_HYBRID,1.361679,4.962781,1.426003,6.388785,1.367327,2.730271,1.253304,1.267405,1.004147,0.427354,0.920411,0.19838,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,CUSPARSE,1.367327,1.35694,1.373331,2.730271,1.367327,2.730271,1.253304,1.267405,1.0,1.0,0.916609,0.464205,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,CSR_DIRECT,2.765542,0.0,2.776678,2.776678,2.7281,4.251987,2.765542,2.776678,0.986461,1.531321,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,RODE_ENHANCED,2.626683,2.300647,2.673994,4.974641,2.7281,4.251987,2.765542,2.776678,1.03861,0.854732,1.052865,0.558167,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,3.003459,1.263143,3.040461,4.303604,2.7281,4.251987,2.765542,2.776678,0.90832,0.988006,0.920786,0.645198,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,TC_DIRECT,2.315049,55.251737,2.398413,57.650149,2.7281,4.251987,2.765542,2.776678,1.17842,0.073755,1.194593,0.048164,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,COMMUNITY_TC,2.399442,160.831788,2.482074,163.313862,2.7281,4.251987,2.765542,2.776678,1.136973,0.026036,1.152577,0.017002,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,SEGMENT_HYBRID,3.020667,5.073786,3.08863,8.162416,2.7281,4.251987,2.765542,2.776678,0.903145,0.520923,0.91554,0.340178,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,CUSPARSE,2.7281,1.518009,2.733978,4.251987,2.7281,4.251987,2.765542,2.776678,1.0,1.0,1.013725,0.653031,True,False,False,0.0,0.0,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,CSR_DIRECT,0.220293,0.0,0.232243,0.232243,0.292178,1.56923,0.220293,0.232243,1.326314,6.756839,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,RODE_ENHANCED,0.288609,2.646362,0.33193,2.978292,0.292178,1.56923,0.220293,0.232243,1.012365,0.526889,0.763292,0.077979,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,ZERO_OVERHEAD_CSR,0.355328,1.470444,0.387174,1.857619,0.292178,1.56923,0.220293,0.232243,0.822277,0.844754,0.619971,0.125022,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,TC_DIRECT,0.247675,54.743857,0.333926,55.077783,0.292178,1.56923,0.220293,0.232243,1.179683,0.028491,0.889445,0.004217,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,COMMUNITY_TC,0.250455,162.237746,0.336282,162.574028,0.292178,1.56923,0.220293,0.232243,1.166588,0.009652,0.879572,0.001429,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,SEGMENT_HYBRID,0.470451,5.009382,0.526144,5.535526,0.292178,1.56923,0.220293,0.232243,0.621059,0.283483,0.468259,0.041955,True,False,False,1.9073486328125e-06,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,CUSPARSE,0.292178,1.272475,0.296755,1.56923,0.292178,1.56923,0.220293,0.232243,1.0,1.0,0.753969,0.147998,True,False,False,0.0,0.0,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,CSR_DIRECT,0.507039,0.0,0.52777,0.52777,0.685266,1.970565,0.507039,0.52777,1.351506,3.733761,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,RODE_ENHANCED,0.556662,2.605923,0.598787,3.20471,0.685266,1.970565,0.507039,0.52777,1.231027,0.614897,0.910856,0.164686,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,ZERO_OVERHEAD_CSR,0.689761,1.263317,0.71977,1.983087,0.685266,1.970565,0.507039,0.52777,0.993483,0.993686,0.735093,0.266135,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,TC_DIRECT,0.454917,56.029873,0.541696,56.571569,0.685266,1.970565,0.507039,0.52777,1.506353,0.034833,1.114574,0.009329,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,COMMUNITY_TC,0.466217,157.938909,0.556646,158.495556,0.685266,1.970565,0.507039,0.52777,1.469843,0.012433,1.08756,0.00333,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,SEGMENT_HYBRID,0.694057,5.053858,0.753261,5.807119,0.685266,1.970565,0.507039,0.52777,0.987334,0.339336,0.730543,0.090883,True,False,False,1.430511474609375e-06,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,CUSPARSE,0.685266,1.279673,0.690893,1.970565,0.685266,1.970565,0.507039,0.52777,1.0,1.0,0.739915,0.267826,True,False,False,0.0,0.0,
