dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,0.583439,1.545475,0.607744,2.153219,0.801843,2.079492,0.566559,0.576307,1.374338,0.96576,0.971067,0.267649,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,TC_DIRECT,0.494505,29.917599,0.867978,30.785577,0.801843,2.079492,0.566559,0.576307,1.621507,0.067548,1.145709,0.01872,True,False,False,0.004206061363220215,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,COMMUNITY_TC,0.640829,61.400756,1.060861,62.461617,0.801843,2.079492,0.566559,0.576307,1.251258,0.033292,0.884102,0.009227,True,False,False,0.004206061363220215,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,SEGMENT_HYBRID,0.612178,25.990303,0.811798,26.802102,0.801843,2.079492,0.566559,0.576307,1.30982,0.077587,0.92548,0.021502,True,False,False,0.004206061363220215,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,CUSPARSE,0.801843,1.270561,0.808931,2.079492,0.801843,2.079492,0.566559,0.576307,1.0,1.0,0.70657,0.277138,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,CSR_DIRECT,1.301417,0.0,1.314918,1.314918,1.590292,2.956282,1.301417,1.314918,1.22197,2.248263,1.0,1.0,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,RODE_ENHANCED,1.768197,2.21642,1.803981,4.0204,1.590292,2.956282,1.301417,1.314918,0.899386,0.73532,0.736013,0.327062,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,1.320105,1.550306,1.345843,2.896149,1.590292,2.956282,1.301417,1.314918,1.204671,1.020763,0.985844,0.454023,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,TC_DIRECT,0.996163,26.887395,1.189194,28.076589,1.590292,2.956282,1.301417,1.314918,1.596419,0.105294,1.30643,0.046833,True,False,False,0.004097938537597656,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,COMMUNITY_TC,1.282376,55.914613,1.482838,57.397452,1.590292,2.956282,1.301417,1.314918,1.240114,0.051505,1.014848,0.022909,True,False,False,0.004097938537597656,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,SEGMENT_HYBRID,1.228227,27.101578,1.295094,28.396673,1.590292,2.956282,1.301417,1.314918,1.294788,0.104107,1.05959,0.046305,True,False,False,0.004097938537597656,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,CUSPARSE,1.590292,1.356999,1.599283,2.956282,1.590292,2.956282,1.301417,1.314918,1.0,1.0,0.818351,0.444788,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,CSR_DIRECT,2.80852,0.0,2.823885,2.823885,3.175357,4.659876,2.80852,2.823885,1.130616,1.650165,1.0,1.0,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,RODE_ENHANCED,3.732378,2.270591,3.786054,6.056646,3.175357,4.659876,2.80852,2.823885,0.85076,0.769382,0.752475,0.466246,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,2.821238,1.84431,2.849997,4.694307,3.175357,4.659876,2.80852,2.823885,1.125519,0.992665,0.995492,0.601555,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,TC_DIRECT,2.007061,28.200643,2.232266,30.432909,3.175357,4.659876,2.80852,2.823885,1.582093,0.15312,1.39932,0.092791,True,False,False,0.004194021224975586,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,COMMUNITY_TC,2.569426,49.242528,2.646634,51.889161,3.175357,4.659876,2.80852,2.823885,1.235824,0.089804,1.093053,0.054421,True,False,False,0.004194021224975586,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,SEGMENT_HYBRID,2.464957,29.493507,2.52944,32.022947,3.175357,4.659876,2.80852,2.823885,1.2882,0.145517,1.139379,0.088183,True,False,False,0.004194021224975586,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,CUSPARSE,3.175357,1.475857,3.184019,4.659876,3.175357,4.659876,2.80852,2.823885,1.0,1.0,0.884474,0.606,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,CSR_DIRECT,0.164582,0.0,0.173261,0.173261,0.297272,1.588596,0.164582,0.173261,1.806222,9.168814,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,RODE_ENHANCED,0.291932,2.201334,0.327213,2.528547,0.297272,1.588596,0.164582,0.173261,1.018292,0.628264,0.563769,0.068522,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,0.210591,1.526777,0.235008,1.761785,0.297272,1.588596,0.164582,0.173261,1.411612,0.901697,0.781527,0.098344,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,TC_DIRECT,0.2387,25.147614,0.443219,25.590833,0.297272,1.588596,0.164582,0.173261,1.245383,0.062077,0.689496,0.00677,True,False,False,0.0038666725158691406,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,COMMUNITY_TC,0.315351,53.605062,0.491552,54.096614,0.297272,1.588596,0.164582,0.173261,0.942671,0.029366,0.521902,0.003203,True,False,False,0.0038666725158691406,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,SEGMENT_HYBRID,0.300119,30.078754,0.591613,30.670367,0.297272,1.588596,0.164582,0.173261,0.990515,0.051796,0.54839,0.005649,True,False,False,0.0038666725158691406,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,64,5.49108,0.416874,18,CUSPARSE,0.297272,1.28498,0.303616,1.588596,0.297272,1.588596,0.164582,0.173261,1.0,1.0,0.553642,0.109065,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,CSR_DIRECT,0.353101,0.0,0.365773,0.365773,0.697083,1.968974,0.353101,0.365773,1.974175,5.383051,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,RODE_ENHANCED,0.592845,2.196986,0.631674,2.82866,0.697083,1.968974,0.353101,0.365773,1.175827,0.69608,0.595604,0.12931,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,0.423255,1.527156,0.445952,1.973108,0.697083,1.968974,0.353101,0.365773,1.646957,0.997905,0.834251,0.185379,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,TC_DIRECT,0.475505,26.473361,0.834627,27.307988,0.697083,1.968974,0.353101,0.365773,1.465985,0.072102,0.742581,0.013394,True,False,False,0.0041959285736083984,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,COMMUNITY_TC,0.625633,45.294183,0.769722,46.063904,0.697083,1.968974,0.353101,0.365773,1.114204,0.042744,0.564389,0.007941,True,False,False,0.0041959285736083984,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,SEGMENT_HYBRID,0.593859,27.045116,0.733062,27.778179,0.697083,1.968974,0.353101,0.365773,1.17382,0.070882,0.594587,0.013168,True,False,False,0.0041959285736083984,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,128,5.49108,0.416874,18,CUSPARSE,0.697083,1.26569,0.703283,1.968974,0.697083,1.968974,0.353101,0.365773,1.0,1.0,0.506541,0.185768,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,CSR_DIRECT,0.884137,0.0,0.893952,0.893952,1.382635,2.748603,0.884137,0.893952,1.563825,3.074665,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,RODE_ENHANCED,1.322537,2.179341,1.359997,3.539338,1.382635,2.748603,0.884137,0.893952,1.045442,0.776587,0.668516,0.252576,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,0.917279,1.538706,0.940749,2.479455,1.382635,2.748603,0.884137,0.893952,1.507323,1.108552,0.963869,0.360544,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,TC_DIRECT,0.954522,28.483733,1.173962,29.657694,1.382635,2.748603,0.884137,0.893952,1.448511,0.092678,0.926262,0.030142,True,False,False,0.003985226154327393,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,COMMUNITY_TC,1.249254,47.661746,1.32977,48.991516,1.382635,2.748603,0.884137,0.893952,1.106769,0.056104,0.707732,0.018247,True,False,False,0.003985226154327393,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,SEGMENT_HYBRID,1.186386,28.180559,1.261562,29.442121,1.382635,2.748603,0.884137,0.893952,1.165418,0.093356,0.745236,0.030363,True,False,False,0.003985226154327393,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,256,5.49108,0.416874,18,CUSPARSE,1.382635,1.359138,1.389466,2.748603,1.382635,2.748603,0.884137,0.893952,1.0,1.0,0.639458,0.325239,True,False,False,0.0,0.0,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,CSR_DIRECT,2.147523,0.0,2.160845,2.160845,2.751959,4.279941,2.147523,2.160845,1.281457,1.980679,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,RODE_ENHANCED,3.005327,2.217487,3.04296,5.260447,2.751959,4.279941,2.147523,2.160845,0.915694,0.813608,0.714572,0.410772,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,ZERO_OVERHEAD_CSR,2.247229,1.53983,2.279014,3.818844,2.751959,4.279941,2.147523,2.160845,1.224601,1.120742,0.955631,0.565837,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,TC_DIRECT,1.919478,27.013017,2.145549,29.158566,2.751959,4.279941,2.147523,2.160845,1.433702,0.146782,1.118806,0.074107,True,False,False,0.00424647331237793,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,COMMUNITY_TC,2.503403,48.461594,2.579731,51.041325,2.751959,4.279941,2.147523,2.160845,1.099287,0.083852,0.857841,0.042335,True,False,False,0.00424647331237793,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,SEGMENT_HYBRID,2.38187,29.430725,2.443574,31.8743,2.751959,4.279941,2.147523,2.160845,1.155377,0.134276,0.901612,0.067793,True,False,False,0.00424647331237793,0.04242640687119285,
synth_community_nc50,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098216,512,5.49108,0.416874,18,CUSPARSE,2.751959,1.520056,2.759885,4.279941,2.751959,4.279941,2.147523,2.160845,1.0,1.0,0.780361,0.504877,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,CSR_DIRECT,0.162304,0.0,0.170701,0.170701,0.294395,1.578605,0.162304,0.170701,1.813849,9.247789,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,RODE_ENHANCED,0.289987,2.185605,0.324234,2.509839,0.294395,1.578605,0.162304,0.170701,1.015202,0.628967,0.559695,0.068013,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,0.209812,1.529197,0.232448,1.761645,0.294395,1.578605,0.162304,0.170701,1.403133,0.896097,0.773567,0.096899,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,TC_DIRECT,0.23894,30.076047,0.466582,30.542629,0.294395,1.578605,0.162304,0.170701,1.232086,0.051685,0.679266,0.005589,True,False,False,0.003771066665649414,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,COMMUNITY_TC,0.315172,46.771173,0.522442,47.293614,0.294395,1.578605,0.162304,0.170701,0.934077,0.033379,0.51497,0.003609,True,False,False,0.003771066665649414,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,SEGMENT_HYBRID,0.299822,28.552468,0.50512,29.057588,0.294395,1.578605,0.162304,0.170701,0.981899,0.054327,0.541334,0.005875,True,False,False,0.003771066665649414,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,64,5.4921,0.416288,18,CUSPARSE,0.294395,1.277469,0.301136,1.578605,0.294395,1.578605,0.162304,0.170701,1.0,1.0,0.551314,0.108134,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,CSR_DIRECT,0.321413,0.0,0.330035,0.330035,0.689388,1.959951,0.321413,0.330035,2.144864,5.938613,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,RODE_ENHANCED,0.56639,2.215703,0.603536,2.819239,0.689388,1.959951,0.321413,0.330035,1.217161,0.695206,0.567477,0.117065,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,0.414244,1.530742,0.43776,1.968502,0.689388,1.959951,0.321413,0.330035,1.664207,0.995656,0.775903,0.167658,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,TC_DIRECT,0.475781,28.636796,0.696986,29.333782,0.689388,1.959951,0.321413,0.330035,1.448959,0.066816,0.675548,0.011251,True,False,False,0.004164397716522217,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,COMMUNITY_TC,0.624476,48.021197,0.763466,48.784663,0.689388,1.959951,0.321413,0.330035,1.103945,0.040176,0.514692,0.006765,True,False,False,0.004164397716522217,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,SEGMENT_HYBRID,0.593541,28.139253,0.740349,28.879602,0.689388,1.959951,0.321413,0.330035,1.161482,0.067866,0.541518,0.011428,True,False,False,0.004164397716522217,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,128,5.4921,0.416288,18,CUSPARSE,0.689388,1.263939,0.696013,1.959951,0.689388,1.959951,0.321413,0.330035,1.0,1.0,0.46623,0.168389,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,CSR_DIRECT,0.780349,0.0,0.789504,0.789504,1.367619,2.701686,0.780349,0.789504,1.752572,3.422005,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,RODE_ENHANCED,1.181727,2.172526,1.215888,3.388414,1.367619,2.701686,0.780349,0.789504,1.157305,0.797331,0.660347,0.233001,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,0.884823,1.534956,0.905114,2.44007,1.367619,2.701686,0.780349,0.789504,1.545641,1.107217,0.881927,0.323558,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,TC_DIRECT,0.954854,28.147779,1.170394,29.318172,1.367619,2.701686,0.780349,0.789504,1.43228,0.092151,0.817244,0.026929,True,False,False,0.004006385803222656,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,COMMUNITY_TC,1.24693,48.999061,1.325398,50.324459,1.367619,2.701686,0.780349,0.789504,1.096789,0.053685,0.625817,0.015688,True,False,False,0.004006385803222656,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,SEGMENT_HYBRID,1.185587,30.662456,1.260403,31.92286,1.367619,2.701686,0.780349,0.789504,1.153537,0.084632,0.658197,0.024732,True,False,False,0.004006385803222656,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,256,5.4921,0.416288,18,CUSPARSE,1.367619,1.326989,1.374698,2.701686,1.367619,2.701686,0.780349,0.789504,1.0,1.0,0.57059,0.292226,True,False,False,0.0,0.0,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,CSR_DIRECT,1.809311,0.0,1.819136,1.819136,2.726241,4.220155,1.809311,1.819136,1.506784,2.319868,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,RODE_ENHANCED,2.625797,2.18133,2.664195,4.845525,2.726241,4.220155,1.809311,1.819136,1.038253,0.870939,0.689052,0.375426,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,ZERO_OVERHEAD_CSR,1.980462,1.550042,2.000384,3.550426,2.726241,4.220155,1.809311,1.819136,1.376568,1.188634,0.91358,0.512371,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,TC_DIRECT,1.920794,26.926042,2.140963,29.067005,2.726241,4.220155,1.809311,1.819136,1.419331,0.145187,0.94196,0.062584,True,False,False,0.0041255950927734375,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,COMMUNITY_TC,2.498693,46.763241,2.572736,49.335977,2.726241,4.220155,1.809311,1.819136,1.091067,0.085539,0.724103,0.036872,True,False,False,0.0041255950927734375,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,SEGMENT_HYBRID,2.380708,29.204146,2.45071,31.654857,2.726241,4.220155,1.809311,1.819136,1.145139,0.133318,0.759989,0.057468,True,False,False,0.0041255950927734375,0.04242640687119285,
synth_community_nc100,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1098420,512,5.4921,0.416288,18,CUSPARSE,2.726241,1.484903,2.735251,4.220155,2.726241,4.220155,1.809311,1.819136,1.0,1.0,0.663665,0.431059,True,False,False,0.0,0.0,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,CSR_DIRECT,0.162099,0.0,0.170291,0.170291,0.292449,1.576926,0.162099,0.170291,1.804138,9.260175,1.0,1.0,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,RODE_ENHANCED,0.290273,2.191723,0.323741,2.515464,0.292449,1.576926,0.162099,0.170291,1.007496,0.626893,0.558437,0.067698,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,ZERO_OVERHEAD_CSR,0.211343,1.520438,0.233574,1.754012,0.292449,1.576926,0.162099,0.170291,1.383764,0.899039,0.766995,0.097087,True,False,False,1.9073486328125e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,TC_DIRECT,0.236426,26.850117,0.469078,27.319195,0.292449,1.576926,0.162099,0.170291,1.236958,0.057722,0.685623,0.006233,True,False,False,0.00444483757019043,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,COMMUNITY_TC,0.31424,48.294687,0.52041,48.815096,0.292449,1.576926,0.162099,0.170291,0.930656,0.032304,0.515845,0.003488,True,False,False,0.00444483757019043,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,SEGMENT_HYBRID,0.297836,25.454044,0.503309,25.957353,0.292449,1.576926,0.162099,0.170291,0.981915,0.060751,0.544257,0.00656,True,False,False,0.00444483757019043,0.04242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,64,5.50225,0.414221,18,CUSPARSE,0.292449,1.278942,0.297984,1.576926,0.292449,1.576926,0.162099,0.170291,1.0,1.0,0.554281,0.107989,True,False,False,0.0,0.0,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,CSR_DIRECT,0.312259,0.0,0.319693,0.319693,0.685512,1.973357,0.312259,0.319693,2.195334,6.172667,1.0,1.0,True,False,False,1.430511474609375e-06,0.004242640687119285,
synth_community_nc500,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1100450,128,5.50225,0.414221,18,RODE_ENHANCED,0.556078,2.214699,0.59304,2.807739,0.685512,1.973357,0.312259,0.319693,1.232762,0.702828,0.561537,0.113861,True,False,False,1.430511474609375e-06,0.004242640687119285,
